date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-09-08 21:00:00,240.33,0.0,5.48,77.96,2.41,2.76,3.32,2.0
2021-09-08 22:00:00,243.66,0.0,5.48,72.96,2.62,2.92,3.58,2.01
2021-09-08 23:00:00,233.65,0.0,4.97,65.8,2.24,2.5,3.15,1.84
2021-09-09 00:00:00,223.64,0.0,4.41,56.51,1.7,1.98,2.53,1.68
2021-09-09 01:00:00,213.62,0.0,3.73,47.21,1.37,1.84,2.36,1.65
2021-09-09 02:00:00,206.95,0.0,3.13,40.41,1.07,1.86,2.33,1.63
2021-09-09 03:00:00,200.27,0.0,2.27,36.48,0.67,1.87,2.25,1.43
2021-09-09 04:00:00,195.27,0.0,1.44,34.33,0.39,1.68,1.95,1.17
2021-09-09 05:00:00,195.27,0.0,1.34,32.9,0.34,1.1,1.4,1.3
2021-09-09 06:00:00,203.61,0.01,2.34,30.76,0.43,0.81,1.27,1.76
2021-09-09 07:00:00,243.66,0.05,7.03,26.11,0.85,0.97,1.76,2.31
2021-09-09 08:00:00,313.76,0.24,14.4,18.95,1.25,1.34,2.47,2.57
2021-09-09 09:00:00,340.46,0.69,16.45,18.42,1.42,1.66,2.87,2.53
2021-09-09 10:00:00,300.41,1.09,11.48,28.61,1.37,1.82,2.84,2.28
2021-09-09 11:00:00,220.3,0.2,4.41,45.06,0.86,1.61,2.09,1.28
2021-09-09 12:00:00,206.95,0.16,2.96,49.35,0.72,1.63,1.98,1.09
2021-09-09 13:00:00,201.94,0.14,2.27,53.64,0.66,1.67,1.92,0.9
2021-09-09 14:00:00,196.93,0.12,1.63,57.94,0.62,1.81,1.99,0.66
2021-09-09 15:00:00,195.27,0.09,1.27,57.22,0.74,2.27,2.42,0.47
2021-09-09 16:00:00,198.6,0.07,1.33,55.79,1.57,2.87,3.01,0.36
2021-09-09 17:00:00,211.95,0.08,2.29,57.94,3.7,3.52,3.68,0.38
2021-09-09 18:00:00,216.96,0.07,3.17,60.8,5.01,4.01,4.23,0.55
2021-09-09 19:00:00,213.62,0.02,3.13,62.23,4.35,4.14,4.41,0.73
2021-09-09 20:00:00,220.3,0.01,4.11,57.94,3.52,3.46,3.91,1.46
2021-09-09 21:00:00,223.64,0.0,4.76,52.21,3.31,2.55,3.1,2.06
2021-09-09 22:00:00,226.97,0.0,5.4,47.92,3.58,2.0,2.58,2.0
2021-09-09 23:00:00,216.96,0.0,5.27,45.42,2.68,1.5,2.03,1.63
2021-09-10 00:00:00,203.61,0.0,4.03,41.49,1.0,0.9,1.29,1.43
2021-09-10 01:00:00,193.6,0.0,2.64,37.19,0.55,0.7,1.02,1.3
2021-09-10 02:00:00,193.6,0.0,2.25,33.62,0.51,0.73,1.17,1.71
2021-09-10 03:00:00,196.93,0.0,2.23,33.26,0.5,0.77,1.43,2.22
2021-09-10 04:00:00,198.6,0.0,2.19,33.62,0.51,0.89,1.75,2.53
2021-09-10 05:00:00,205.28,0.0,3.0,30.04,0.6,1.21,2.4,3.01
2021-09-10 06:00:00,226.97,0.02,4.97,25.03,0.79,1.78,3.39,3.26
2021-09-10 07:00:00,290.39,0.23,11.48,16.81,1.36,2.75,4.86,3.33
2021-09-10 08:00:00,377.18,1.27,19.19,8.14,1.89,3.6,5.93,3.1
2021-09-10 09:00:00,390.53,4.25,16.97,11.27,2.09,3.77,6.13,3.17
2021-09-10 10:00:00,340.46,4.14,12.17,23.6,2.03,3.59,5.72,3.39
2021-09-10 11:00:00,213.62,0.37,2.23,55.79,1.71,2.11,2.57,1.03
2021-09-10 12:00:00,206.95,0.19,1.13,69.38,2.21,2.35,2.64,0.77
2021-09-10 13:00:00,206.95,0.16,0.96,78.68,2.89,2.88,3.15,0.68
2021-09-10 14:00:00,203.61,0.14,1.0,85.12,2.77,2.83,3.07,0.63
2021-09-10 15:00:00,195.27,0.12,0.95,88.69,2.06,2.35,2.57,0.58
2021-09-10 16:00:00,191.93,0.1,0.93,87.98,1.34,1.98,2.19,0.57
2021-09-10 17:00:00,195.27,0.16,1.56,85.12,0.83,1.79,2.02,0.72
2021-09-10 18:00:00,198.6,0.19,2.42,80.82,0.64,1.86,2.14,0.96
2021-09-10 19:00:00,195.27,0.12,2.44,77.25,0.57,2.02,2.33,1.08
2021-09-10 20:00:00,196.93,0.02,2.34,75.82,0.71,2.3,2.69,1.35
2021-09-10 21:00:00,205.28,0.0,2.36,78.68,1.59,2.66,3.14,1.71
2021-09-10 22:00:00,211.95,0.0,3.04,80.82,3.13,2.97,3.48,1.9
2021-09-10 23:00:00,208.62,0.0,3.04,75.1,1.65,3.05,3.5,1.88
2021-09-11 00:00:00,206.95,0.0,2.72,67.23,0.64,3.42,3.8,1.96
2021-09-11 01:00:00,206.95,0.0,2.06,60.8,0.53,3.84,4.22,1.84
2021-09-11 02:00:00,213.62,0.0,2.27,52.93,0.48,3.91,4.54,2.5
2021-09-11 03:00:00,223.64,0.0,2.57,45.78,0.47,3.84,4.83,2.88
2021-09-11 04:00:00,223.64,0.0,2.7,40.77,0.47,3.76,5.06,3.04
2021-09-11 05:00:00,230.31,0.0,3.56,32.9,0.5,4.02,5.75,3.29
2021-09-11 06:00:00,240.33,0.02,5.18,27.9,0.58,4.39,6.49,3.07
2021-09-11 07:00:00,283.72,0.05,9.6,25.75,0.95,4.76,6.93,2.85
2021-09-11 08:00:00,247.0,0.0,3.68,60.08,1.39,3.14,3.77,1.22
2021-09-11 09:00:00,243.66,0.08,3.0,64.37,2.38,2.68,3.1,1.05
2021-09-11 10:00:00,243.66,0.22,1.93,68.67,2.89,2.32,2.63,0.9
2021-09-11 11:00:00,236.99,0.15,0.98,76.53,2.44,1.9,2.09,0.61
2021-09-11 12:00:00,236.99,0.1,0.66,82.25,2.12,2.03,2.17,0.47
2021-09-11 13:00:00,240.33,0.08,0.57,85.12,2.27,2.34,2.47,0.43
2021-09-11 14:00:00,243.66,0.08,0.55,88.69,2.24,2.68,2.8,0.42
2021-09-11 15:00:00,240.33,0.08,0.5,91.55,1.88,2.69,2.8,0.4
2021-09-11 16:00:00,236.99,0.08,0.5,91.55,1.64,2.45,2.55,0.4
2021-09-11 17:00:00,240.33,0.12,0.72,91.55,1.43,2.22,2.33,0.48
2021-09-11 18:00:00,240.33,0.13,0.96,90.12,1.43,2.16,2.28,0.59
2021-09-11 19:00:00,233.65,0.09,1.03,89.41,1.71,1.9,2.05,0.7
2021-09-11 20:00:00,226.97,0.02,1.21,89.41,2.18,1.66,1.86,0.88
2021-09-11 21:00:00,226.97,0.0,1.41,87.98,2.89,1.56,1.81,1.11
2021-09-11 22:00:00,233.65,0.0,1.78,77.96,3.22,1.73,2.02,1.3
2021-09-11 23:00:00,233.65,0.0,1.67,63.66,1.51,1.69,1.95,1.33
2021-09-12 00:00:00,226.97,0.0,1.33,55.79,0.37,1.39,1.57,1.19
2021-09-12 01:00:00,220.3,0.0,0.98,52.21,0.24,1.19,1.35,0.98
2021-09-12 02:00:00,220.3,0.0,0.85,47.92,0.23,1.17,1.36,1.03
2021-09-12 03:00:00,220.3,0.0,0.87,42.56,0.24,1.2,1.48,1.27
2021-09-12 04:00:00,220.3,0.0,0.94,37.19,0.26,1.33,1.7,1.41
2021-09-12 05:00:00,220.3,0.0,1.21,32.54,0.3,1.44,1.94,1.54
2021-09-12 06:00:00,223.64,0.01,1.69,27.9,0.35,1.38,1.96,1.65
2021-09-12 07:00:00,233.65,0.04,3.26,23.25,0.5,1.27,1.89,1.66
2021-09-12 08:00:00,247.0,0.11,4.88,19.49,0.6,1.04,1.63,1.54
2021-09-12 09:00:00,240.33,0.59,4.03,19.85,0.64,0.76,1.27,1.5
2021-09-12 10:00:00,223.64,0.68,2.4,24.32,0.66,0.62,1.02,1.46
2021-09-12 11:00:00,203.61,0.21,0.92,29.33,0.52,0.5,0.67,0.74
2021-09-12 12:00:00,201.94,0.17,0.68,32.54,0.68,0.5,0.63,0.6
2021-09-12 13:00:00,201.94,0.17,0.64,36.48,1.07,0.59,0.71,0.56
2021-09-12 14:00:00,203.61,0.16,0.62,40.05,1.39,0.72,0.83,0.52
2021-09-12 15:00:00,201.94,0.16,0.58,42.92,1.62,0.84,0.95,0.5
2021-09-12 16:00:00,201.94,0.16,0.6,45.78,2.03,1.0,1.11,0.49
2021-09-12 17:00:00,205.28,0.23,0.88,47.92,2.41,1.06,1.2,0.58
2021-09-12 18:00:00,205.28,0.29,1.24,47.92,2.5,0.96,1.13,0.73
2021-09-12 19:00:00,203.61,0.21,1.48,45.78,2.56,0.82,1.03,0.89
2021-09-12 20:00:00,205.28,0.05,2.14,43.99,2.86,0.85,1.16,1.27
2021-09-12 21:00:00,206.95,0.0,2.36,43.63,3.01,0.96,1.34,1.63
2021-09-12 22:00:00,205.28,0.0,2.36,40.41,2.0,0.88,1.24,1.77
2021-09-12 23:00:00,203.61,0.0,2.34,33.98,0.69,0.63,0.98,2.01
2021-09-13 00:00:00,201.94,0.01,2.36,28.97,0.31,0.53,0.87,2.41
2021-09-13 01:00:00,201.94,0.01,2.16,25.39,0.28,0.63,1.02,2.41
2021-09-13 02:00:00,210.29,0.03,3.13,18.77,0.44,1.03,1.92,3.42
2021-09-13 03:00:00,216.96,0.06,3.9,13.59,0.57,1.46,2.97,4.24
2021-09-13 04:00:00,220.3,0.09,3.98,11.36,0.72,1.73,3.74,5.64
2021-09-13 05:00:00,230.31,0.22,4.97,8.23,0.97,2.11,4.67,7.09
2021-09-13 06:00:00,260.35,1.01,6.94,3.76,1.04,2.61,5.67,5.51
2021-09-13 07:00:00,367.17,7.04,9.34,0.53,1.57,3.49,6.95,4.18
2021-09-13 08:00:00,400.54,8.27,11.82,0.36,1.61,2.85,5.44,3.26
2021-09-13 09:00:00,433.92,12.63,10.88,2.33,1.91,2.66,5.25,3.39
2021-09-13 10:00:00,407.22,12.63,9.43,10.28,2.06,2.53,5.09,4.24
2021-09-13 11:00:00,213.62,1.19,2.38,33.98,0.72,0.64,1.21,1.54
2021-09-13 12:00:00,195.27,0.43,1.33,42.92,0.48,0.51,0.85,1.27
2021-09-13 13:00:00,195.27,0.3,1.13,50.07,0.38,0.55,0.79,1.12
2021-09-13 14:00:00,188.59,0.21,0.85,50.07,0.27,0.5,0.65,0.83
2021-09-13 15:00:00,183.58,0.18,0.79,48.64,0.24,0.5,0.63,0.74
2021-09-13 16:00:00,183.58,0.17,0.86,47.21,0.23,0.5,0.62,0.74
2021-09-13 17:00:00,190.26,0.25,1.5,46.49,0.28,0.5,0.65,0.91
2021-09-13 18:00:00,198.6,0.27,2.44,45.42,0.34,0.5,0.74,1.22
2021-09-13 19:00:00,203.61,0.11,3.17,45.78,0.46,0.57,0.93,1.41
2021-09-13 20:00:00,216.96,0.01,4.07,48.64,0.82,1.15,1.63,1.62
2021-09-13 21:00:00,233.65,0.0,5.23,49.35,1.3,1.81,2.42,1.98
2021-09-13 22:00:00,257.02,0.0,6.34,47.21,1.67,2.34,3.09,2.47
2021-09-13 23:00:00,260.35,0.0,6.51,43.99,1.57,2.26,3.0,2.41
2021-09-14 00:00:00,263.69,0.0,6.6,39.34,1.45,2.13,2.81,2.22
2021-09-14 01:00:00,263.69,0.0,6.34,37.19,1.77,2.65,3.27,2.06
2021-09-14 02:00:00,270.37,0.0,5.74,36.84,2.59,4.11,4.69,1.96
2021-09-14 03:00:00,273.71,0.0,5.31,36.84,3.34,5.69,6.24,1.98
2021-09-14 04:00:00,277.04,0.0,5.01,35.41,3.4,6.52,7.07,2.06
2021-09-14 05:00:00,273.71,0.0,4.93,32.9,3.13,6.57,7.16,2.38
2021-09-14 06:00:00,280.38,0.0,5.36,30.04,3.01,6.55,7.21,2.79
2021-09-14 07:00:00,300.41,0.02,7.71,25.75,3.16,6.55,7.35,3.17
2021-09-14 08:00:00,333.79,0.11,12.0,18.95,3.01,5.79,6.72,3.17
2021-09-14 09:00:00,347.14,0.42,13.88,14.66,2.71,4.73,5.7,3.04
2021-09-14 10:00:00,340.46,1.15,12.34,15.02,2.44,4.06,5.0,2.91
2021-09-14 11:00:00,290.39,1.1,8.65,19.13,1.77,3.15,3.93,2.34
2021-09-14 12:00:00,267.03,0.81,7.28,22.71,1.57,3.0,3.65,1.95
2021-09-14 13:00:00,277.04,0.64,7.71,26.11,1.83,3.86,4.42,1.66
2021-09-14 14:00:00,300.41,0.73,6.68,37.91,2.18,5.41,5.88,1.44
2021-09-14 15:00:00,303.75,0.55,4.2,56.51,2.03,6.08,6.47,1.31
2021-09-14 16:00:00,297.07,0.34,2.49,67.95,1.73,5.87,6.2,1.27
2021-09-14 17:00:00,297.07,0.34,2.66,71.53,1.54,5.67,6.0,1.41
2021-09-14 18:00:00,297.07,0.3,3.68,68.67,1.36,5.21,5.57,1.65
2021-09-14 19:00:00,277.04,0.12,3.98,57.94,1.1,3.97,4.36,1.66
2021-09-14 20:00:00,287.06,0.01,6.86,44.7,1.22,3.44,4.13,2.44
2021-09-14 21:00:00,310.42,0.0,9.34,34.33,1.4,3.53,4.64,3.07
2021-09-14 22:00:00,317.1,0.01,9.68,27.9,1.45,3.41,4.81,3.33
2021-09-14 23:00:00,300.41,0.02,8.57,24.68,1.18,2.93,4.25,3.14
2021-09-15 00:00:00,277.04,0.01,7.2,23.6,0.82,2.24,3.3,2.91
2021-09-15 01:00:00,253.68,0.0,5.4,23.96,0.67,1.72,2.56,2.76
2021-09-15 02:00:00,236.99,0.0,3.73,24.68,0.65,1.38,2.04,2.6
2021-09-15 03:00:00,223.64,0.0,3.26,22.53,0.6,1.34,2.05,2.95
2021-09-15 04:00:00,220.3,0.0,3.09,21.1,0.53,1.38,2.12,3.1
2021-09-15 05:00:00,220.3,0.01,3.3,19.85,0.56,1.33,1.99,3.2
2021-09-15 06:00:00,226.97,0.02,4.28,16.99,0.73,1.23,1.9,3.58
2021-09-15 07:00:00,253.68,0.22,7.28,11.62,1.09,1.32,2.14,4.37
2021-09-15 08:00:00,287.06,0.64,11.31,7.96,1.42,1.33,2.17,3.99
2021-09-15 09:00:00,313.76,0.95,13.88,6.35,1.74,1.45,2.33,3.48
2021-09-15 10:00:00,333.79,1.51,14.22,6.97,2.09,1.6,2.51,3.26
2021-09-15 11:00:00,283.72,1.06,8.31,22.71,1.33,1.29,1.88,1.95
2021-09-15 12:00:00,257.02,0.82,4.54,40.05,0.94,1.32,1.8,1.54
2021-09-15 13:00:00,250.34,0.46,2.64,57.94,0.83,1.87,2.33,1.5
2021-09-15 14:00:00,250.34,0.27,1.67,68.67,0.75,2.38,2.8,1.38
2021-09-15 15:00:00,247.0,0.21,1.48,70.1,0.65,2.42,2.78,1.28
2021-09-15 16:00:00,240.33,0.19,1.5,67.23,0.52,2.2,2.53,1.19
2021-09-15 17:00:00,250.34,0.29,2.72,67.23,0.61,2.38,2.72,1.43
2021-09-15 18:00:00,267.03,0.3,4.84,67.23,0.8,2.79,3.23,1.85
2021-09-15 19:00:00,270.37,0.11,6.26,62.23,0.91,2.85,3.41,2.15
2021-09-15 20:00:00,293.73,0.0,9.77,48.64,1.25,3.13,4.25,3.42
2021-09-15 21:00:00,307.08,0.0,11.82,37.19,1.45,3.55,5.19,3.9
2021-09-15 22:00:00,303.75,0.0,11.14,34.33,1.4,3.97,5.72,3.39
2021-09-15 23:00:00,300.41,0.0,8.82,36.48,1.22,4.32,5.88,2.98
2021-09-16 00:00:00,307.08,0.0,7.03,36.84,1.04,4.52,5.81,2.79
2021-09-16 01:00:00,313.76,0.0,5.66,33.98,0.97,4.68,5.8,2.72
2021-09-16 02:00:00,333.79,0.0,3.64,42.56,1.19,5.25,5.86,1.66
2021-09-16 03:00:00,343.8,0.0,3.6,40.05,1.52,6.41,6.97,1.66
2021-09-16 04:00:00,353.81,0.0,3.9,38.27,2.09,8.31,8.87,1.63
2021-09-16 05:00:00,367.17,0.0,4.71,32.54,2.15,10.45,11.18,2.91
2021-09-16 06:00:00,393.87,0.01,7.03,25.03,2.03,12.6,13.66,4.62
2021-09-16 07:00:00,480.65,0.37,15.94,14.13,2.77,15.26,16.84,6.27
2021-09-16 08:00:00,614.17,4.69,25.36,2.53,3.52,16.47,18.77,7.16
2021-09-16 09:00:00,654.22,9.05,26.05,1.24,3.58,16.34,19.31,6.08
2021-09-16 10:00:00,574.11,5.36,23.65,8.67,3.61,16.4,19.19,4.56
2021-09-16 11:00:00,340.46,0.16,6.08,54.36,3.73,12.99,13.71,0.8
2021-09-16 12:00:00,300.41,0.1,3.81,57.94,2.95,10.23,10.71,0.63
2021-09-16 13:00:00,293.73,0.08,3.81,56.51,2.56,9.07,9.51,0.78
2021-09-16 14:00:00,287.06,0.15,3.86,53.64,2.03,7.5,7.89,0.9
2021-09-16 15:00:00,277.04,0.26,3.26,55.79,1.52,5.84,6.18,0.99
2021-09-16 16:00:00,270.37,0.28,2.74,60.8,1.3,5.19,5.52,1.06
2021-09-16 17:00:00,287.06,0.42,4.2,65.09,1.36,5.07,5.45,1.52
2021-09-16 18:00:00,303.75,0.45,6.43,63.66,1.4,4.9,5.39,2.03
2021-09-16 19:00:00,290.39,0.22,6.77,57.22,1.28,4.3,4.87,2.12
2021-09-16 20:00:00,270.37,0.02,6.51,50.07,1.18,3.76,4.41,2.06
2021-09-16 21:00:00,267.03,0.0,7.2,41.49,1.19,3.55,4.35,2.25
2021-09-16 22:00:00,263.69,0.0,7.71,33.98,1.18,3.49,4.42,2.41
2021-09-16 23:00:00,250.34,0.0,7.03,28.25,1.01,3.26,4.14,2.19
2021-09-17 00:00:00,236.99,0.01,6.26,25.75,1.03,3.46,4.21,2.09
2021-09-17 01:00:00,233.65,0.0,5.27,26.11,1.21,4.18,4.82,2.22
2021-09-17 02:00:00,240.33,0.01,5.57,21.28,1.25,4.55,5.48,4.24
2021-09-17 03:00:00,243.66,0.02,6.17,15.91,1.45,4.85,6.14,7.79
2021-09-17 04:00:00,247.0,0.03,6.34,13.95,1.88,5.64,7.13,11.15
2021-09-17 05:00:00,263.69,0.06,7.45,12.88,2.44,6.21,7.68,14.57
2021-09-17 06:00:00,283.72,0.16,9.0,11.27,2.74,6.45,7.89,14.69
2021-09-17 07:00:00,323.77,0.54,12.68,9.48,2.92,6.87,8.29,10.89
2021-09-17 08:00:00,323.77,0.16,12.51,18.06,2.56,6.98,8.02,4.62
2021-09-17 09:00:00,327.11,0.59,12.0,21.1,2.38,7.05,8.04,2.91
2021-09-17 10:00:00,323.77,1.57,9.34,28.61,2.35,7.06,8.07,2.5
2021-09-17 11:00:00,303.75,0.73,5.01,48.64,1.77,5.94,6.6,1.49
2021-09-17 12:00:00,307.08,0.33,3.38,60.8,1.65,5.61,6.1,1.19
2021-09-17 13:00:00,313.76,0.23,3.17,64.37,1.64,5.31,5.74,1.17
2021-09-17 14:00:00,307.08,0.19,3.0,60.8,1.49,4.23,4.58,1.17
2021-09-17 15:00:00,287.06,0.17,2.68,54.36,1.22,3.11,3.41,1.17
2021-09-17 16:00:00,273.71,0.16,2.7,51.5,1.01,2.5,2.77,1.19
2021-09-17 17:00:00,277.04,0.22,3.9,48.64,0.98,1.9,2.19,1.38
2021-09-17 18:00:00,297.07,0.23,6.17,46.49,1.15,1.62,1.95,1.76
2021-09-17 19:00:00,320.44,0.1,8.14,44.35,1.45,1.53,1.94,2.15
2021-09-17 20:00:00,353.81,0.01,10.45,41.84,1.91,1.74,2.26,2.53
2021-09-17 21:00:00,380.52,0.0,12.34,38.98,2.27,2.27,2.99,2.79
2021-09-17 22:00:00,370.5,0.0,11.14,38.62,2.09,2.78,3.57,2.38
2021-09-17 23:00:00,327.11,0.0,7.71,37.19,1.46,2.83,3.59,1.92
2021-09-18 00:00:00,300.41,0.0,5.91,32.19,1.0,2.56,3.26,1.96
2021-09-18 01:00:00,297.07,0.0,5.1,28.97,0.97,2.69,3.39,2.19
2021-09-18 02:00:00,327.11,0.0,6.17,23.96,1.18,3.19,4.0,3.01
2021-09-18 03:00:00,343.8,0.0,6.6,18.42,1.13,3.53,4.42,3.1
2021-09-18 04:00:00,327.11,0.01,5.74,15.74,1.01,3.72,4.52,2.82
2021-09-18 05:00:00,307.08,0.01,5.14,15.74,1.06,3.5,4.19,2.79
2021-09-18 06:00:00,307.08,0.03,5.66,14.66,1.4,3.51,4.2,2.63
2021-09-18 07:00:00,337.12,0.23,8.91,10.1,2.03,4.17,4.96,2.38
2021-09-18 08:00:00,367.17,0.75,12.17,6.17,2.47,4.87,5.73,2.03
2021-09-18 09:00:00,357.15,1.9,10.03,9.21,2.3,4.7,5.56,1.96
2021-09-18 10:00:00,310.42,2.21,5.57,22.71,2.24,4.12,4.87,1.84
2021-09-18 11:00:00,240.33,0.57,1.95,40.77,2.18,2.69,3.0,0.89
2021-09-18 12:00:00,226.97,0.27,1.14,45.78,1.7,1.59,1.76,0.73
2021-09-18 13:00:00,220.3,0.19,0.92,47.21,1.24,1.15,1.29,0.71
2021-09-18 14:00:00,211.95,0.16,0.8,45.78,0.78,0.97,1.09,0.67
2021-09-18 15:00:00,203.61,0.16,0.72,44.7,0.51,0.84,0.95,0.63
2021-09-18 16:00:00,196.93,0.16,0.73,47.92,0.56,0.83,0.94,0.61
2021-09-18 17:00:00,201.94,0.24,1.23,53.64,1.16,1.21,1.34,0.71
2021-09-18 18:00:00,208.62,0.29,1.78,56.51,2.09,1.71,1.89,0.84
2021-09-18 19:00:00,213.62,0.18,1.97,56.51,2.95,1.88,2.1,0.94
2021-09-18 20:00:00,213.62,0.02,1.86,54.36,3.67,1.66,1.91,1.0
2021-09-18 21:00:00,210.29,0.0,1.89,50.78,3.61,1.25,1.49,1.09
2021-09-18 22:00:00,211.95,0.0,2.36,43.63,3.49,1.07,1.32,1.17
2021-09-18 23:00:00,213.62,0.0,2.96,33.62,2.18,0.92,1.24,1.63
2021-09-19 00:00:00,216.96,0.01,3.17,26.82,0.92,0.91,1.3,2.09
2021-09-19 01:00:00,216.96,0.01,2.59,22.71,0.51,1.02,1.48,2.19
2021-09-19 02:00:00,216.96,0.01,2.46,18.6,0.44,1.24,1.94,2.69
2021-09-19 03:00:00,216.96,0.03,2.4,14.48,0.42,1.48,2.5,3.01
2021-09-19 04:00:00,216.96,0.04,2.19,11.8,0.4,1.63,2.86,3.04
2021-09-19 05:00:00,216.96,0.1,2.44,9.74,0.43,1.79,3.17,2.98
2021-09-19 06:00:00,226.97,0.22,3.38,8.32,0.51,1.94,3.44,2.79
2021-09-19 07:00:00,263.69,0.89,6.68,5.81,0.81,2.23,3.88,2.63
2021-09-19 08:00:00,280.38,0.84,8.57,7.24,0.89,1.9,3.18,2.09
2021-09-19 09:00:00,280.38,2.24,7.28,10.28,0.95,1.64,2.8,2.22
2021-09-19 10:00:00,253.68,2.38,4.11,20.92,0.85,1.31,2.18,2.15
2021-09-19 11:00:00,193.6,0.39,1.08,37.55,0.38,0.6,0.86,0.93
2021-09-19 12:00:00,183.58,0.21,0.71,43.99,0.31,0.5,0.67,0.81
2021-09-19 13:00:00,181.91,0.17,0.62,48.64,0.28,0.58,0.72,0.78
2021-09-19 14:00:00,183.58,0.16,0.62,48.64,0.25,0.63,0.75,0.76
2021-09-19 15:00:00,186.92,0.19,0.7,46.49,0.23,0.66,0.79,0.86
2021-09-19 16:00:00,188.59,0.22,0.85,45.42,0.22,0.71,0.88,1.0
2021-09-19 17:00:00,196.93,0.36,1.44,47.21,0.29,1.01,1.23,1.22
2021-09-19 18:00:00,206.95,0.4,2.08,49.35,0.45,1.57,1.87,1.46
2021-09-19 19:00:00,216.96,0.22,2.57,52.93,0.85,2.28,2.65,1.54
2021-09-19 20:00:00,253.68,0.05,6.68,45.06,1.48,2.95,3.83,3.1
2021-09-19 21:00:00,293.73,0.01,11.31,29.68,1.79,3.77,5.54,4.5
2021-09-19 22:00:00,317.1,0.09,14.05,18.42,2.0,4.49,6.99,5.51
2021-09-19 23:00:00,317.1,0.21,14.4,12.52,1.82,4.58,7.46,6.08
2021-09-20 00:00:00,293.73,0.15,12.17,12.16,1.27,4.09,6.71,4.94
2021-09-20 01:00:00,267.03,0.04,9.25,14.48,1.09,3.6,5.73,4.05
2021-09-20 02:00:00,250.34,0.01,6.77,15.74,1.03,3.13,4.78,4.12
2021-09-20 03:00:00,243.66,0.01,5.83,13.41,0.86,3.0,4.48,4.31
2021-09-20 04:00:00,240.33,0.02,5.27,11.8,0.74,2.96,4.3,4.31
2021-09-20 05:00:00,243.66,0.07,5.48,9.39,0.74,3.26,4.63,4.81
2021-09-20 06:00:00,260.35,0.43,6.86,5.32,0.86,3.89,5.46,5.45
2021-09-20 07:00:00,333.79,4.14,9.94,1.11,1.49,5.03,7.0,6.02
2021-09-20 08:00:00,473.98,14.53,11.65,0.06,2.15,6.37,8.96,5.89
2021-09-20 09:00:00,600.82,24.59,12.0,1.9,2.53,7.35,10.75,5.57
2021-09-20 10:00:00,654.22,25.26,16.45,9.57,2.8,8.18,11.82,6.02
2021-09-20 11:00:00,327.11,2.63,6.34,43.27,1.45,3.59,4.5,2.47
2021-09-20 12:00:00,297.07,0.78,3.13,69.38,1.19,4.08,4.76,2.25
2021-09-20 13:00:00,290.39,0.36,1.71,81.54,1.07,4.49,5.09,2.31
2021-09-20 14:00:00,253.68,0.28,1.14,67.23,0.76,2.76,3.19,1.84
2021-09-20 15:00:00,233.65,0.28,1.06,61.51,0.6,1.98,2.31,1.54
2021-09-20 16:00:00,226.97,0.29,1.13,62.23,0.57,1.82,2.13,1.41
2021-09-20 17:00:00,236.99,0.42,1.93,64.37,0.65,1.93,2.26,1.57
2021-09-20 18:00:00,247.0,0.44,3.17,63.66,0.75,2.08,2.46,1.84
2021-09-20 19:00:00,250.34,0.19,3.98,59.37,0.8,2.06,2.5,2.01
2021-09-20 20:00:00,317.1,0.02,12.0,44.7,1.65,2.76,3.95,4.75
2021-09-20 21:00:00,447.27,0.02,24.68,27.18,2.74,4.41,6.79,8.61
2021-09-20 22:00:00,607.49,0.19,36.67,15.56,3.46,6.62,10.12,10.51
2021-09-20 23:00:00,694.28,0.57,41.13,8.49,3.25,7.61,11.51,9.12
2021-09-21 00:00:00,680.92,0.69,37.7,6.35,2.44,7.28,10.95,7.28
2021-09-21 01:00:00,580.79,0.29,28.45,8.32,1.79,6.61,9.93,6.27
2021-09-21 02:00:00,447.27,0.09,17.82,11.62,1.36,6.17,9.57,6.71
2021-09-21 03:00:00,347.14,0.03,11.14,12.16,1.06,5.7,9.22,7.22
2021-09-21 04:00:00,297.07,0.04,8.14,11.18,0.93,5.15,8.64,8.04
2021-09-21 05:00:00,280.38,0.09,7.71,9.57,1.0,4.9,8.37,9.5
2021-09-21 06:00:00,290.39,0.28,9.0,7.69,1.21,4.94,7.91,10.39
2021-09-21 07:00:00,357.15,1.9,14.22,3.67,1.94,5.45,8.39,11.15
2021-09-21 08:00:00,480.65,7.26,20.74,0.67,2.8,6.29,9.58,11.91
2021-09-21 09:00:00,600.82,14.98,21.59,2.77,3.31,7.1,10.95,10.64
2021-09-21 10:00:00,687.6,18.77,21.08,11.27,3.61,8.74,12.81,9.12
2021-09-21 11:00:00,423.91,3.86,11.82,50.78,2.83,6.66,8.43,4.81
2021-09-21 12:00:00,370.5,1.16,5.91,90.12,2.35,8.2,9.57,4.18
2021-09-21 13:00:00,327.11,0.37,2.4,108.72,2.27,9.93,11.01,3.29
2021-09-21 14:00:00,263.69,0.21,1.25,87.26,2.86,8.74,9.29,1.38
2021-09-21 15:00:00,250.34,0.17,1.33,77.25,3.13,8.49,8.87,0.93
2021-09-21 16:00:00,247.0,0.12,1.65,67.95,2.71,7.5,7.79,0.82
2021-09-21 17:00:00,263.69,0.12,3.9,57.94,2.21,6.6,6.91,1.16
2021-09-21 18:00:00,293.73,0.12,7.45,50.07,2.18,6.27,6.71,1.69
